"date","close","volume","open","high","low"
"2016/05/10","79.7200","9315502.0000","79.7900","79.9800","79.1500"
"2016/05/09","79.4100","11783380.0000","78.9400","79.9800","78.8900"
"2016/05/06","79.2000","12852580.0000","78.3500","79.7200","78.2500"
"2016/05/05","78.8300","27940170.0000","79.5200","79.9400","78.1000"
"2016/05/04","75.8200","14289990.0000","75.6400","75.9100","75.0100"
"2016/05/03","75.9100","8008683.0000","75.9600","76.2700","75.4250"
"2016/05/02","76.6100","7715004.0000","76.8900","77.0000","75.9400"
"2016/04/29","76.9400","10096800.0000","76.8100","77.2800","75.6600"
"2016/04/28","76.4000","9948096.0000","77.6500","77.9000","76.0900"
"2016/04/27","77.6500","11456400.0000","78.3000","78.6200","76.5700"
"2016/04/26","78.6100","9576697.0000","78.8500","79.5600","77.8001"
"2016/04/25","78.8400","9184890.0000","79.8000","79.8400","78.6800"
"2016/04/22","79.8900","8628875.0000","80.1200","85.8900","79.1550"
"2016/04/21","80.7800","8812676.0000","81.0800","81.7800","80.2000"
"2016/04/20","81.2100","14900920.0000","79.0000","81.7350","78.9900"
"2016/04/19","79.4600","14727460.0000","79.2000","80.4800","78.4700"
"2016/04/18","79.0100","7761672.0000","78.5200","79.1200","77.7100"
"2016/04/15","78.9700","11696030.0000","79.4500","79.7500","78.4600"
"2016/04/14","79.6100","12589950.0000","79.3100","79.8580","78.3600"
"2016/04/13","79.6400","14118650.0000","78.7400","79.7200","78.5000"
"2016/04/12","77.8600","7111310.0000","78.0000","78.2400","76.8700"
"2016/04/11","77.7100","7895083.0000","78.0700","78.5890","77.4300"
"2016/04/08","77.4700","8395405.0000","78.2700","78.7600","76.6210"
"2016/04/07","77.6100","10935080.0000","77.6000","78.6000","77.1825"
"2016/04/06","78.6800","9061421.0000","77.3000","79.1500","77.1900"
"2016/04/05","77.3200","9591390.0000","78.2000","78.3000","76.9100"
"2016/04/04","79.0800","9796850.0000","78.3300","79.5500","78.3200"
"2016/04/01","78.7300","9254098.0000","78.2400","79.0200","78.2000"
"2016/03/31","79.0300","11310600.0000","78.5000","79.8400","78.4100"
"2016/03/30","78.8600","10684540.0000","79.0100","79.5500","78.5400"
"2016/03/29","78.0800","12521450.0000","75.6000","78.2400","75.5700"
"2016/03/28","76.4800","6074844.0000","76.4500","76.8900","74.9000"
"2016/03/24","75.8600","8833087.0000","75.1500","76.1500","73.5300"
"2016/03/23","76.5600","10798990.0000","78.1600","78.9800","76.1500"
"2016/03/22","78.1800","9136901.0000","77.0000","78.5500","76.9080"
"2016/03/21","78.1100","15482830.0000","77.0900","79.6804","76.9400"
"2016/03/18","76.2500","13344020.0000","74.9700","76.3000","74.7100"
"2016/03/17","74.2500","9421522.0000","73.7600","74.3701","73.5100"
"2016/03/16","73.5000","7700351.0000","72.0100","73.6600","71.8600"
"2016/03/15","72.2300","8371271.0000","72.6200","72.8400","71.7500"
"2016/03/14","73.3500","11059110.0000","74.0100","74.4199","72.8900"
"2016/03/11","74.0100","11203480.0000","72.5800","74.0100","72.2200"
"2016/03/10","71.9700","11246900.0000","72.5000","73.0500","70.6050"
"2016/03/09","72.4300","7276478.0000","71.5900","72.6100","70.6800"
"2016/03/08","71.0700","8658430.0000","72.4000","72.6500","70.9600"
"2016/03/07","72.8900","11037310.0000","72.2000","73.9800","72.0000"
"2016/03/04","72.2200","10757150.0000","70.9600","72.9600","70.7200"
"2016/03/03","71.0200","11594120.0000","71.3100","72.5900","70.4600"
"2016/03/02","71.2500","10500290.0000","72.0400","72.0400","70.7500"
"2016/03/01","70.8600","13999100.0000","70.0200","71.8400","69.8600"
"2016/02/29","68.8100","17982150.0000","67.6400","70.5800","67.5600"
"2016/02/26","66.9100","12064220.0000","68.0900","68.8300","66.8600"
"2016/02/25","66.6600","14661780.0000","65.6700","66.7200","64.6600"
"2016/02/24","67.2300","10773710.0000","66.1700","67.6900","65.2100"
"2016/02/23","66.9700","12876500.0000","68.5000","68.6600","66.4650"
"2016/02/22","68.8400","13353350.0000","68.3000","69.5300","67.9800"
"2016/02/19","67.2800","12321100.0000","66.8000","67.7500","66.0900"
"2016/02/18","66.5200","14529100.0000","67.0000","68.5000","66.2300"
"2016/02/17","66.3800","14446720.0000","67.1700","67.3900","65.6800"
"2016/02/16","66.2900","21714330.0000","64.4200","66.8900","64.0400"
"2016/02/12","60.8900","13663750.0000","61.2700","62.7800","60.2800"
"2016/02/11","60.5700","14996110.0000","60.2500","61.6300","59.8500"
"2016/02/10","61.7800","8995441.0000","61.9000","63.0900","60.8700"
"2016/02/09","61.3900","12733460.0000","60.1100","62.2200","59.2500"
"2016/02/08","61.1000","16151610.0000","60.9000","62.0500","60.4500"
"2016/02/05","62.6400","12807190.0000","64.7100","64.8600","62.1800"
"2016/02/04","64.8600","22893850.0000","64.3300","65.7200","63.1000"
"2016/02/03","63.4400","31907620.0000","65.6000","65.7300","60.8700"
"2016/02/02","65.0900","19140890.0000","67.0500","67.7399","64.6600"
"2016/02/01","67.0300","16176000.0000","66.5000","67.7000","65.3500"
"2016/01/29","67.0300","25573130.0000","67.9800","68.9300","65.4000"
"2016/01/28","66.9200","33122370.0000","72.5500","73.1500","66.6700"
"2016/01/27","69.5400","18182870.0000","69.9600","71.4200","68.7450"
"2016/01/26","69.7700","11459120.0000","69.0100","70.1900","68.8800"
"2016/01/25","69.7200","14760560.0000","70.8000","70.8000","69.0200"
"2016/01/22","70.3700","15800430.0000","72.5100","73.3400","69.8900"
"2016/01/21","70.7200","16552530.0000","68.7800","71.6500","67.1437"
"2016/01/20","68.7100","19446730.0000","68.0250","69.1124","65.3400"
"2016/01/19","70.1300","17359800.0000","71.9400","72.3100","69.8100"
"2016/01/15","69.5900","20633510.0000","68.7000","71.0000","67.5410"
"2016/01/14","72.2500","17703950.0000","70.2900","72.7200","68.2700"
"2016/01/13","70.2900","12459980.0000","72.7700","73.2390","70.2200"
"2016/01/12","72.6800","13449620.0000","71.4500","72.7700","71.0000"
"2016/01/11","69.9200","16924110.0000","71.2900","71.7300","69.0200"
"2016/01/08","70.8000","20768400.0000","74.3300","74.6600","70.6700"
"2016/01/07","72.7200","27255620.0000","73.2900","75.5000","71.5400"
"2016/01/06","77.3300","11560280.0000","77.1200","78.4850","76.9700"
"2016/01/05","78.6300","14206820.0000","77.9200","78.6800","77.2600"
"2016/01/04","76.6900","23020490.0000","78.1800","78.3100","75.1800"
"2015/12/31","81.2700","6743601.0000","81.4800","82.1700","81.2500"
"2015/12/30","81.6800","6961018.0000","82.9500","83.1100","81.5000"
"2015/12/29","83.2600","6939916.0000","82.5000","83.5100","82.4100"
"2015/12/28","82.1400","9295918.0000","82.5600","82.7500","81.5200"
"2015/12/24","83.7100","3775327.0000","84.5600","84.8000","83.4100"
"2015/12/23","84.8000","11219580.0000","85.0500","85.0900","83.7200"
"2015/12/22","84.8400","12762320.0000","82.8900","85.1000","82.8900"
"2015/12/21","82.8700","8087646.0000","83.1500","83.7300","82.4300"
"2015/12/18","82.6500","12130480.0000","83.2000","83.7500","82.0300"
"2015/12/17","83.5600","12972030.0000","85.0000","85.3200","82.8500"
"2015/12/16","84.6300","16558510.0000","83.3000","85.0500","82.9950"
"2015/12/15","82.4900","13040100.0000","81.0600","83.3900","80.9000"
"2015/12/14","80.5700","12060830.0000","80.1500","80.7600","78.9900"
"2015/12/11","79.7400","20768160.0000","82.8500","83.0500","79.4220"
"2015/12/10","84.3300","10457010.0000","83.3400","84.3400","82.8500"
"2015/12/09","83.4200","21904060.0000","84.3700","85.2000","82.9700"
"2015/12/08","84.3800","14638050.0000","82.7700","84.6700","82.6100"
"2015/12/07","84.7600","11861220.0000","84.8000","85.1299","84.2000"
"2015/12/04","84.8500","15551720.0000","82.5800","85.0000","82.4200"
"2015/12/03","82.5900","23010410.0000","85.0500","85.1000","82.1000"
"2015/12/02","85.0000","36584620.0000","84.2700","85.8200","84.2500"
"2015/12/01","84.0000","26114520.0000","83.7700","84.3900","83.5000"
"2015/11/30","84.0800","97825550.0000","81.5000","84.4700","81.3800"
"2015/11/27","81.3800","12600340.0000","80.5700","81.4100","79.2750"
"2015/11/25","81.7100","16323820.0000","80.9100","82.6750","80.8200"
"2015/11/24","80.8600","15261910.0000","80.8500","81.1100","79.2700"
"2015/11/23","81.3100","18734780.0000","80.4500","82.1900","79.9700"
"2015/11/20","79.9500","20952660.0000","78.4400","80.7850","78.4000"
"2015/11/19","77.8700","15680400.0000","78.0600","79.1500","77.4030"
"2015/11/18","77.6900","16726570.0000","78.2500","78.3100","76.1500"
"2015/11/17","78.1300","12456100.0000","78.9000","79.1400","77.4700"
"2015/11/16","78.3000","17028510.0000","75.8300","78.7500","75.7700"
"2015/11/13","75.8500","24211680.0000","77.1500","78.0000","75.6400"
"2015/11/12","78.7600","18812170.0000","78.9900","80.5000","78.4500"
"2015/11/11","79.8500","29577430.0000","82.2800","82.4900","78.1200"
"2015/11/10","81.4300","21975330.0000","81.1000","82.4300","79.6200"
"2015/11/09","81.3800","19080540.0000","83.4400","83.4700","80.2200"
"2015/11/06","83.6100","38520430.0000","85.5300","86.3500","80.7700"
"2015/11/05","85.3800","20630150.0000","85.2200","86.4200","84.2000"
"2015/11/04","85.4000","23700250.0000","84.4500","85.6000","84.0300"
"2015/11/03","83.4400","11635010.0000","84.0000","84.5900","83.1300"
"2015/11/02","84.3500","13747280.0000","83.5200","84.8300","82.7500"
"2015/10/30","83.8300","20660420.0000","82.7000","84.4400","82.6000"
"2015/10/29","82.2200","16375850.0000","81.9700","82.5300","80.8200"
"2015/10/28","82.3500","24937990.0000","79.4800","82.5450","79.2001"
"2015/10/27","79.4400","50755880.0000","82.1100","82.7900","78.2500"
"2015/10/26","76.3500","24745230.0000","75.4400","77.4200","75.1300"
"2015/10/23","75.6200","22463450.0000","73.9800","75.7600","72.8400"
"2015/10/22","70.9900","10751510.0000","70.1600","71.6300","70.0700"
"2015/10/21","69.4800","16856270.0000","71.6600","71.7900","68.8900"
"2015/10/20","71.7900","11022080.0000","72.9900","73.0000","71.5500"
"2015/10/19","72.6500","10884870.0000","71.8000","73.0000","71.5220"
"2015/10/16","71.9900","15715120.0000","72.5000","73.6400","71.2100"
"2015/10/15","71.7800","18171360.0000","69.3400","72.4400","69.2600"
"2015/10/14","68.5400","12253630.0000","69.5000","69.7000","67.4250"
"2015/10/13","69.6800","13045600.0000","69.4900","70.3200","68.3800"
"2015/10/12","70.3000","15522900.0000","69.6400","70.4700","69.0000"
"2015/10/09","68.7100","14739970.0000","68.2000","69.4500","67.3100"
"2015/10/08","67.7000","18586720.0000","66.0400","68.4100","65.9600"
"2015/10/07","66.2800","15786660.0000","64.8400","66.6600","64.3800"
"2015/10/06","63.9200","9600334.0000","63.7200","64.7300","63.2800"
"2015/10/05","63.9300","13579060.0000","63.4700","64.7750","62.2000"
"2015/10/02","63.2000","22282630.0000","58.3600","63.2400","58.2000"
"2015/10/01","58.8700","8128423.0000","59.5000","59.8300","58.2300"
"2015/09/30","58.9700","16749870.0000","58.8700","60.0800","58.3500"
"2015/09/29","57.8200","16749600.0000","57.3000","58.6500","57.2000"
"2015/09/28","57.3900","20605160.0000","58.8100","60.1200","57.3150"
"2015/09/25","59.2400","16999750.0000","60.6300","60.8400","58.9200"
"2015/09/24","59.9200","20625330.0000","59.4200","60.3400","58.2100"
"2015/09/23","60.0000","22643800.0000","61.9600","62.3000","59.6800"
"2015/09/22","61.9000","14866380.0000","62.9400","63.2700","61.5800"
"2015/09/21","63.9000","22339630.0000","65.3800","66.4000","62.9600"
"2015/09/18","65.7500","20102640.0000","65.4000","65.7500","64.0100"
"2015/09/17","66.0000","16565070.0000","66.4100","66.6500","65.6000"
"2015/09/16","67.2300","25796990.0000","65.6100","68.0800","65.2600"
"2015/09/15","64.8500","29008090.0000","61.4500","65.3600","61.1100"
"2015/09/14","62.6000","26705380.0000","62.5500","63.2600","61.4800"
"2015/09/11","64.6300","17727300.0000","63.3700","64.7900","62.7000"
"2015/09/10","63.8300","13279660.0000","63.5200","64.2500","63.3400"
"2015/09/09","64.0400","33098000.0000","62.7300","64.6700","62.5300"
"2015/09/08","60.9100","50077490.0000","65.7800","66.8100","60.2500"
"2015/09/04","63.9100","18145840.0000","65.4050","65.5700","63.3400"
"2015/09/03","66.4700","15751070.0000","65.8210","66.8900","65.4100"
"2015/09/02","65.5400","13331690.0000","65.6900","66.0000","64.9710"
"2015/09/01","64.8300","23440420.0000","64.3800","66.8400","64.0500"
"2015/08/31","66.1200","18450450.0000","69.1800","69.3000","66.0200"
"2015/08/28","70.0700","10577560.0000","69.6800","70.5000","69.0450"
"2015/08/27","70.8400","17694340.0000","70.8400","71.5900","70.0200"
"2015/08/26","68.6600","26331660.0000","68.9500","69.4500","65.7500"
"2015/08/25","68.5700","29439660.0000","68.8400","70.3300","67.4900"
"2015/08/24","65.8000","31366440.0000","58.1600","67.4800","58.0000"
"2015/08/21","68.1800","29074950.0000","69.3200","70.6600","68.1800"
"2015/08/20","70.3200","20952680.0000","71.9800","72.7800","70.0300"
"2015/08/19","73.1200","18172780.0000","73.1500","73.5600","72.8100"
"2015/08/18","73.8800","11119290.0000","74.0500","75.1300","73.7300"
"2015/08/17","75.1900","12656640.0000","74.8500","75.2400","74.1600"
"2015/08/14","74.7600","12321870.0000","74.5300","75.4900","74.4600"
"2015/08/13","75.1100","23178840.0000","74.0000","76.7300","73.6600"
"2015/08/12","73.3800","41149810.0000","72.3200","73.8500","71.0300"
"2015/08/11","77.3400","22889700.0000","79.4810","80.0000","76.1500"
"2015/08/10","80.4700","11240080.0000","79.8600","80.9900","79.5000"
"2015/08/07","78.8200","8723472.0000","79.6500","80.2000","78.6600"
"2015/08/06","78.9600","9281352.0000","79.8500","80.7500","78.6400"
"2015/08/05","79.8200","7476442.0000","79.5900","80.4200","79.4800"
"2015/08/04","78.8700","8485033.0000","78.0700","79.3540","77.8000"
"2015/08/03","77.9900","9263379.0000","78.2000","78.5000","77.1100"
"2015/07/31","78.3400","12588690.0000","79.8500","79.9050","78.2000"
"2015/07/30","79.9600","6849318.0000","80.1100","80.6400","79.4500"
"2015/07/29","80.2600","7148103.0000","80.9800","81.3689","80.0100"
"2015/07/28","80.5600","12102020.0000","80.6700","80.8000","79.2500"
"2015/07/27","81.4000","12101800.0000","80.8500","81.7000","79.6800"
"2015/07/24","83.0200","8728740.0000","85.1700","85.3800","82.6500"
"2015/07/23","83.8800","7413160.0000","84.6600","84.9700","83.2500"
"2015/07/22","84.1500","11189880.0000","82.1600","84.7500","82.0000"
"2015/07/21","82.5400","5726138.0000","83.1100","83.2500","82.2200"
"2015/07/20","82.6700","8121285.0000","83.5600","83.6800","82.0500"
"2015/07/17","83.3600","14479080.0000","81.9900","83.7000","81.5800"
"2015/07/16","81.5300","8570022.0000","81.3900","82.0000","80.9000"
"2015/07/15","80.7300","9509203.0000","80.9000","81.5000","80.2100"
"2015/07/14","81.5000","7513216.0000","81.5800","82.0200","81.1301"
"2015/07/13","81.8600","10321770.0000","80.9200","82.2000","80.7000"
"2015/07/10","80.3000","11218440.0000","81.1300","81.2000","79.8400"
"2015/07/09","79.0400","19766980.0000","80.9300","81.1900","79.0400"
"2015/07/08","77.9400","22664420.0000","76.5800","78.7900","76.2200"
"2015/07/07","79.6200","34215050.0000","79.4500","79.7900","76.2100"
"2015/07/06","80.2300","11648780.0000","80.5600","81.5000","80.1200"
"2015/07/02","82.0700","6755965.0000","82.1200","82.3200","81.7800"
"2015/07/01","82.4600","5943523.0000","82.6000","83.0000","81.9900"
"2015/06/30","82.2700","12592550.0000","82.5800","83.6900","81.9600"
"2015/06/29","81.0700","15171110.0000","81.6400","82.8800","80.8000"
"2015/06/26","83.2800","12650160.0000","84.6300","84.6500","82.8200"
"2015/06/25","85.2400","8920327.0000","85.4700","85.6000","84.9000"
"2015/06/24","85.1700","9432304.0000","85.1630","85.8100","84.8500"
"2015/06/23","85.0800","11401180.0000","85.9800","86.3400","84.8300"
"2015/06/22","85.6800","7131306.0000","86.0700","86.4000","85.5800"
"2015/06/19","85.7400","10235470.0000","86.5100","86.6000","85.1700"
"2015/06/18","86.7500","11726210.0000","86.9700","87.5900","86.3200"
"2015/06/17","86.8000","10237830.0000","86.5800","87.8000","86.4800"
"2015/06/16","86.0900","10972050.0000","86.0030","86.7000","85.6101"
"2015/06/15","86.1200","10195080.0000","86.3000","87.1700","86.0500"
"2015/06/12","86.6300","9957114.0000","87.4200","87.7900","86.4800"
"2015/06/11","87.2100","13657310.0000","89.0300","89.4800","87.1000"
"2015/06/10","88.9000","12528620.0000","87.7000","88.9900","87.2000"
"2015/06/09","87.5800","16049550.0000","88.0400","88.1800","86.1200"
"2015/06/08","88.2900","15673140.0000","90.6500","91.6000","88.2427"
"2015/06/05","90.7100","11330920.0000","90.4600","91.6000","90.4600"
"2015/06/04","90.5900","8681231.0000","90.7100","91.4100","90.2700"
"2015/06/03","90.7900","9412430.0000","90.7300","91.0400","89.9000"
"2015/06/02","90.5100","9847447.0000","90.5500","91.5400","90.1900"
"2015/06/01","90.7800","9898365.0000","90.0900","90.9900","89.4900"
"2015/05/29","89.3200","13842370.0000","91.3500","91.5000","89.3200"
"2015/05/28","90.9500","14201790.0000","91.6900","91.9300","90.5800"
"2015/05/27","92.6000","9499495.0000","92.2200","92.9900","91.6000"
"2015/05/26","92.5200","15633300.0000","93.6500","93.9200","91.5500"
"2015/05/22","93.2700","22167580.0000","94.2800","95.0600","93.1900"
"2015/05/21","93.8800","40631840.0000","91.3500","94.7700","90.9200"
"2015/05/20","90.7000","29769210.0000","88.1400","90.8000","87.3000"
"2015/05/19","88.2100","20501750.0000","86.9900","88.8000","86.4700"
"2015/05/18","87.1100","13446440.0000","87.6100","87.9300","86.6100"
"2015/05/15","88.4600","13405930.0000","88.5100","88.9600","88.0500"
"2015/05/14","88.4000","12072240.0000","87.7400","88.4800","87.5300"
"2015/05/13","87.5300","18976180.0000","87.0800","88.4700","87.0000"
"2015/05/12","86.7700","16008630.0000","87.0500","87.5000","86.1400"
"2015/05/11","86.7200","19746590.0000","86.7000","87.6700","86.0600"
"2015/05/08","87.0600","30125530.0000","87.8200","88.2700","86.8900"
"2015/05/07","86.0000","69386700.0000","88.8300","89.2900","84.9100"
"2015/05/06","80.0000","23584490.0000","79.6500","80.8500","79.5100"
"2015/05/05","79.5400","32634700.0000","80.4400","80.9000","77.7700"
"2015/05/04","80.5900","21468230.0000","81.1700","81.5600","80.1200"
"2015/05/01","81.1700","17875970.0000","81.0300","82.2500","80.1100"
"2015/04/30","81.2900","14138770.0000","82.2200","82.6500","80.4399"
"2015/04/29","82.4500","21074790.0000","84.0600","84.4000","81.6400"
"2015/04/28","85.0800","11097470.0000","85.5400","85.5700","83.8200"
"2015/04/27","84.9000","17394170.0000","85.5300","86.2700","84.6500"
"2015/04/24","84.5700","21050190.0000","82.8800","84.9900","82.8000"
"2015/04/23","82.2800","11463130.0000","81.8800","82.7500","81.6200"
"2015/04/22","82.0500","13300920.0000","82.7800","82.8400","81.5200"
"2015/04/21","82.4200","9989834.0000","82.8600","82.9200","82.1400"
"2015/04/20","82.2000","13464960.0000","82.2500","82.6900","81.5200"
"2015/04/17","81.9000","22658760.0000","83.0800","83.2500","81.6100"
"2015/04/16","84.0600","11996870.0000","85.1500","85.4000","83.8900"
"2015/04/15","84.6700","12204810.0000","85.0800","85.3600","84.1600"
"2015/04/14","85.0000","11804620.0000","84.6300","85.1300","83.5300"
"2015/04/13","84.2800","15775510.0000","85.1600","85.7100","83.8200"
"2015/04/10","84.5800","18283350.0000","86.6800","86.6900","84.1500"
"2015/04/09","86.1400","27771180.0000","87.0300","87.6900","85.2000"
"2015/04/08","85.3900","26126540.0000","83.3000","85.5400","83.0655"
"2015/04/07","82.2100","9424562.0000","81.9400","82.9500","81.8800"
"2015/04/06","81.8200","12778080.0000","82.0500","82.5900","81.6139"
"2015/04/02","82.2800","19862960.0000","82.8800","83.0000","81.2500"
"2015/04/01","82.3600","14860100.0000","83.3700","83.7200","82.1800"
"2015/03/31","83.2400","11809460.0000","83.6400","84.4500","83.2000"
"2015/03/30","83.9000","9973133.0000","85.0300","85.1500","83.7500"
"2015/03/27","84.5800","9696201.0000","84.7800","85.1500","83.3400"
"2015/03/26","84.1700","12180790.0000","83.2000","84.9950","82.9600"
"2015/03/25","83.7500","13500080.0000","83.9400","84.4800","82.6700"
"2015/03/24","83.6300","14508820.0000","84.3500","84.5000","82.3900"
"2015/03/23","84.2500","10897560.0000","85.2500","85.5300","84.2100"
"2015/03/20","85.2000","21154070.0000","86.3300","86.8000","85.0900"
"2015/03/19","85.7400","30398810.0000","85.1100","87.0400","85.0000"
"2015/03/18","84.5900","35580740.0000","83.8700","85.9500","83.3000"
"2015/03/17","84.5000","17603090.0000","84.0100","85.1000","83.5100"
"2015/03/16","84.0000","16841850.0000","82.0100","85.2000","81.9400"
"2015/03/13","81.8600","12656420.0000","81.8000","81.9200","80.7700"
"2015/03/12","81.9200","11223380.0000","82.1000","82.9000","81.5300"
"2015/03/11","81.9900","12741280.0000","83.0000","83.3800","81.1900"
"2015/03/10","82.9700","13796390.0000","81.0900","83.1500","80.6500"
"2015/03/09","82.5300","17590660.0000","84.3500","84.3500","81.4800"
"2015/03/06","84.4000","10667340.0000","85.7400","86.0000","84.0500"
"2015/03/05","86.1000","18467990.0000","85.7500","86.2700","84.0100"
"2015/03/04","85.4900","36502380.0000","80.2700","85.8265","80.1700"
"2015/03/03","81.5800","39173430.0000","82.9500","83.2500","80.0300"
"2015/03/02","84.0000","11175870.0000","85.0000","85.0200","83.7500"
"2015/02/27","85.1200","8362081.0000","85.9500","86.5600","85.0000"
"2015/02/26","85.3700","8758019.0000","86.9200","87.1600","85.2000"
"2015/02/25","86.1900","13592080.0000","84.3800","86.8300","84.3600"
"2015/02/24","84.6900","15817560.0000","85.5300","85.5300","83.8800"
"2015/02/23","85.4700","9352529.0000","86.5100","86.6800","85.2500"
"2015/02/20","86.6400","7805009.0000","87.2500","87.2900","86.3800"
"2015/02/19","86.8900","7568275.0000","86.8100","87.8700","86.7100"
"2015/02/18","86.7400","7415961.0000","87.1000","87.4300","86.5000"
"2015/02/17","86.8500","15133130.0000","88.7800","88.9900","86.7000"
"2015/02/13","89.0500","14587390.0000","88.2000","89.3000","87.6500"
"2015/02/12","87.1000","15143910.0000","85.6000","88.3000","85.5500"
"2015/02/11","86.0000","12281340.0000","87.5800","87.7000","85.8200"
"2015/02/10","87.2600","12026260.0000","87.0100","87.4700","86.5200"
"2015/02/09","86.0000","12088070.0000","85.8300","86.7500","85.4700"
"2015/02/06","85.6800","17597490.0000","87.1100","87.4000","85.4200"
"2015/02/05","87.0000","28867570.0000","89.5800","89.8400","86.1000"
"2015/02/04","90.0000","14599400.0000","90.9900","91.8800","89.4800"
"2015/02/03","90.6100","13475970.0000","91.6500","91.6500","89.9000"
"2015/02/02","90.1300","18845140.0000","91.1300","91.6600","88.6100"
"2015/01/30","89.0800","36747370.0000","89.6000","92.0000","88.1100"
"2015/01/29","89.8100","76430640.0000","90.5300","90.7400","87.3600"
"2015/01/28","98.4500","42012700.0000","100.3000","101.4900","97.7900"
"2015/01/27","102.9400","15591560.0000","102.8900","103.5700","100.5800"
"2015/01/26","103.9900","10656340.0000","104.4000","105.1300","103.3300"
"2015/01/23","103.1100","9860504.0000","104.0200","105.2000","103.0200"
"2015/01/22","104.0000","11400180.0000","104.6000","104.9200","103.1000"
"2015/01/21","103.2900","15141470.0000","100.7500","103.8600","100.3200"
"2015/01/20","100.0400","12049470.0000","98.3000","100.2100","97.5900"
"2015/01/16","96.8900","13313120.0000","96.0900","97.8000","95.5200"
"2015/01/15","96.3100","18182200.0000","99.6700","100.1400","96.0200"
"2015/01/14","99.5800","17785990.0000","99.2800","100.1800","98.0600"
"2015/01/13","100.7700","11275790.0000","102.5900","102.8500","100.0100"
"2015/01/12","101.6200","7946740.0000","103.2000","103.3600","101.2100"
"2015/01/09","103.0200","10193410.0000","105.2400","105.3000","102.8900"
"2015/01/08","105.0300","12904640.0000","102.9500","105.3399","102.6800"
"2015/01/07","102.1300","11000010.0000","104.5900","104.7400","102.0300"
"2015/01/06","103.3200","15662710.0000","101.2500","103.8500","100.1100"
"2015/01/05","101.0000","18313750.0000","102.7600","103.0200","99.9000"
"2015/01/02","103.6000","12286400.0000","104.2400","104.7200","102.5200"
"2014/12/31","103.9400","10254350.0000","106.4600","106.4700","103.6900"
"2014/12/30","105.7500","10185890.0000","105.6400","106.7100","105.1300"
"2014/12/29","105.9800","8059191.0000","105.9500","107.6600","105.6400"
"2014/12/26","105.9500","6523956.0000","105.9900","106.9400","105.5000"
"2014/12/24","105.9500","5870358.0000","105.6800","107.2100","105.6000"
"2014/12/23","105.5200","19077270.0000","108.3000","108.4700","103.8800"
"2014/12/22","108.7700","12985130.0000","110.6300","110.9800","108.5300"
"2014/12/19","110.6500","14785340.0000","109.9300","110.6500","108.0400"
"2014/12/18","109.2500","22749890.0000","110.5800","111.2000","108.2600"
"2014/12/17","109.0200","17242940.0000","107.1100","109.1900","106.2800"
"2014/12/16","105.7700","21655360.0000","103.7500","107.6800","103.7000"
"2014/12/15","104.7000","16476750.0000","106.3900","107.7700","103.7000"
"2014/12/12","105.1100","14504050.0000","104.7000","107.4500","104.1790"
"2014/12/11","104.9700","15658440.0000","104.4400","106.8400","104.2900"
"2014/12/10","103.8800","18398440.0000","107.0900","107.3800","103.5100"
"2014/12/09","107.4800","24805130.0000","102.2700","107.9500","101.2000"
"2014/12/08","105.0700","19166550.0000","105.9700","107.4000","104.2101"
"2014/12/05","107.9000","12125090.0000","109.6000","110.3500","107.7600"
"2014/12/04","109.1700","10790400.0000","110.1000","110.5000","108.9100"
"2014/12/03","110.6400","16164860.0000","110.4000","111.6800","108.7980"
"2014/12/02","109.8900","18703780.0000","107.3500","110.0000","106.6100"
"2014/12/01","105.9900","38417890.0000","110.0200","110.0500","103.8961"
"2014/11/28","111.6400","8077842.0000","113.1400","113.2300","111.1100"
"2014/11/26","112.6700","11794220.0000","113.3300","113.7400","112.3300"
"2014/11/25","113.4700","23444610.0000","114.9400","115.1700","112.3300"
"2014/11/24","113.9200","20545130.0000","112.0000","113.9300","111.5500"
"2014/11/21","110.7300","27354240.0000","113.2100","113.5000","110.4354"
"2014/11/20","109.8200","36425000.0000","107.8100","112.4400","107.2600"
"2014/11/19","108.8200","46785980.0000","109.8300","110.6800","107.2200"
"2014/11/18","110.8100","41025930.0000","114.3300","114.3800","110.4100"
"2014/11/17","114.2500","22522970.0000","115.4400","115.6300","113.1300"
"2014/11/14","115.1000","29758110.0000","115.0600","115.3900","113.3500"
"2014/11/13","114.8400","62072050.0000","119.3000","120.0000","114.5500"
"2014/11/12","118.2000","53766550.0000","115.0500","119.0700","114.0200"
"2014/11/11","114.5400","70962740.0000","117.2500","117.5500","113.6900"
"2014/11/10","119.1500","74808230.0000","117.2700","119.4500","115.2000"
"2014/11/07","114.5600","51267750.0000","112.9300","114.7700","111.7500"
"2014/11/06","111.5700","33331850.0000","109.3000","111.7000","107.2100"
"2014/11/05","108.6700","48219010.0000","108.4800","110.1400","106.4800"
"2014/11/04","106.0700","67629030.0000","100.4250","106.3590","99.5100"
"2014/11/03","101.8000","40515210.0000","99.6700","102.8000","99.0500"
"2014/10/31","98.6000","18048020.0000","100.1000","100.2200","98.1356"
"2014/10/30","98.7300","15424320.0000","98.4800","99.4400","97.3000"
"2014/10/29","98.3100","28595940.0000","99.8800","100.0000","96.8200"
"2014/10/28","99.6800","31912830.0000","99.8400","100.6700","98.6100"
"2014/10/27","97.7900","28203030.0000","97.0000","98.8500","96.3000"
"2014/10/24","95.7600","32099050.0000","95.0700","98.0000","94.7800"
